Name,Transliterated
जलालुद्दीन रहवर,Jalaluddin Rahwar
सबनम,Sabnam
सायरा बानो,Sayra Bano
रमासिंह,Ransingh
विधा निवास,Vidha Niwas
आयशा खातून,Ayesha Khatoon
बदरे आलम,Badre Alam
रफी अहमद,Rafi Ahmed
मो 0 इस्लाम,Mo. Islam
फखरूद्दीन,Fakhruddin
रजाउल्लाह,Razauallah
सरवरे आलम,Sarware Alam
कर्रार अली,Karrar Ali
मजहर सईद उस्मानी,Mazhar Saeed Usmani
सरीफुन्निशा,Sharifunnisa
शारून वसीम,Sharun Wasim
मो 0 इसराइल,Mo. Israel
गुरूदयाल सिंह,Gurudayal Singh
बालकराम,Balkaram
शमसतद्दीन,Shamsuddin
नियाज अ O,Niyaz A. O.
अय्यूब खाँ,Ayyub Khan
वसी हैदर,Wasi Haider
मो 0 रफीक,Mo 0 Rafiq
मुश्ताक,Mushtaq
नजमुल हसन,Najmul Hasan
अफसरी,Afsari
साकिरा बानो,Sakira Bano
हुसेन,Hussain
मो ० इसलाम,Mo 0 Islam
अ ० मत्तन,A 0 Mattan
जमाल अहमद,Jamal Ahmed
सईद अ ०,Saeed A 0
विजयराम,Vijayram
धर्मप्रकाश,Dharmprakash
यार मो ०,Yaar Mo 0
राकेश कुमार सिंह,Rakesh Kumar Singh
चन्द्रभूषण सिंह,ChandraBhushan Singh
सन्तोष कुमार सिंह,Santoshkumar Singh
बेचू प्रसाद,Bechu Prasad
नरेन्द्रनाथ,Narendranath
तीराम,Teeram
जगप्रसाद,Jagprasad
फतेह मो ०,Fateh Mo 0
मो ० रईश,Mo 0 Raeesh
गुलाम हैदर,Gulam Haider
मो ० युसुफ,Mo 0 Yusuf
बादशाह आलम,Badshah Aalam
केवला प्रसाद,Kewala Prasad
मोजाहिद,Mojahid
अ ० सलाम,A 0 Salaam
अ ० रशीद,A 0 Rasheed
रामसागर,Ramsagar
मो ० मुर्तजा,Mo 0 Murtaza
शशिप्रकाश सिंह,Shash Prakash Singh
फैशल खान,Faisal Khan
मो ० हुसैन,Mo 0 Hussain
इरफान अहमद,Irfan Ahmad
अ ० कलाम,A 0 Kalam
सुजात अहमद,Sujaat Ahmad
अतुल प्रताप सिंह,Atul Pratap Singh
असगरी बेगम,Asgari Begum
जान्हवी शुक्ला,Janhavi Shukla
राजगोपाल,Rajgopal
सुरेन्द्र प्रकाश,Surendra Prakash
सलीम,Saleem
कैसरे,Qaiser
आराधना,Aradhana
नवनीत,Navneet
राम मूर्ति,Ram Murti
देवराज,Devraj
शंकर शरण,Shankar Sharan
मसूद आलम,Masud Aalam
रामअवध,Ramavadh
सिकन्दर खां,Sikandar Khan
प्रभा देवी,Prabha Devi
बृज मोहन,Brijesh Mohan
बकरीदी,Bakridi
हर्षधर,Harshdhar
मसूदुल हसन,Masudul Hasan
रामलली,Ramlali
जैनू,Jainu
स्वामीनाथ पाण्डेय,Swaminath Pandey
हेमन्त सिंह,Hemant Singh
रामलली सिंह,Ramlali Singh
राजपती,Rajpati
चन्द्रभान तिवारी,Chandrabhan Tiwari
विद्यावती सिंह,Vidhyawati Singh
बेनी माधव सिंह,Bani Madhav Singh
दयानन्द तिवारी,Dayanand Tiwari
राम इन्दर,Ram Inder
राधिका,Radhika
पदुम नरायन मिश्र,Padum Narain Mishra
कृष्ण प्रताप सिंह,Krishna Pratap Singh
मधू सिंह,Madhu Singh
सुन्दरपती,Sunderpati
दीपा सिंह,Deepa Singh
अंजनी देवी,Anjani Devi
कुक्कू सिंह,Kuku Singh
रितेश सिंह,Ritesh Singh
उर्मिला सिंह,Urmila Singh
पृथ्वीराज सिंह,Prithviraj Singh
मोती सिंह,Moti Singh
राज मोहन,Raj Mohan
राजकुमार मिश्र,Rajkumar Mishra
रूद्रदेव,Rudradev
नन्द कुमार,Nand Kumar
विजय प्रताप पाण्डेय,Vijay Pratap Pandey
ज्ञानचन्द,Gyanchand
लालजी,Lalji
तेज बहादुर,Tej Bahadur
रमेश प्रताप,Ramesh Pratap
वीरेन्द्र बहादुर,Veerendra Bahadur
नवी अहमद,Navi Ahmad
आनन्द प्रसाद,Anand Prasad
कौशलेन्द्र प्रताप,Kaushalendra Pratap
भानुमती,Bhanumati
सुमनलता,Sumनलata
विजयधर,Vijaydhar
भगवानदीन,Bhagwandin
चन्द्रा देवी,Chandra Devi
राघवराम,Raghvram
द्वारिका,Dwarika
अमरावती,Amravati
संत कुमार,Sant Kumar
अब्दुल करीम,Abdul Karim
गनी मो ०,Gani Mo.
ओंकार सिंह,Omkar Singh
चन्द्रभान दत्त,Chandraban Dutt
देशराज सिंह,Deshraj Singh
रामशेखर,Ram Shekhar
शिवसरन पाण्डेय,Shivsharan Pandey
प्रभावती,Prabhavati
जुगरानी,Jugrani
राजेश कुमार तिवारी,Rajesh Kumar Tiwari
मालती,Malti
सलीमा,Salima
विजय राज,Vijay Raj
सकरम खां,Sakram Khan
रामतीरथ,Ram Teerth
जहीरूद्दीन,Zahiruddin
दुर्गा प्रसाद,Durga Prasad
हफीजुल्ला,Hafeezullah
जमील,Jamil
पार्वती,Parvati
उमापति,Umapati
बलराम कुमार,Balram Kumar
रेनू,Renu
राघवेन्द्र प्रताप सिंह,Raghavendra Pratap Singh
सुरेश चन्द्र पाठक,Suresh Chandra Pathak
साहेब राम,Saheb Ram
सोमनाथ,Somanath
अभय भास्कर देव सिंह,Abhay Bhaskar Dev Singh
प्रागदत्त,Pragdatt
राजेन्द्र लाल,Rajendra Lal
विष्णू प्रताप सिंह,Vishnu Pratap Singh
राजेन्द्र बक्स सिंह,Rajendra Baksh Singh
मो ० मुस्तफा,Mo. Mustafa
ओंकार,Omkar
सालिक राम,Salik Ram
नन्हे वर्मा,Nanhe Verma
राम सुन्दर,Ram Sundar
उमेश वर्मा,Umesh Verma
शैल कुमारी,Shail Kumari
अष्टभुजा,Ashtbhuja
बृजराज,Briraj
रामबदल,Rambadal
जामवन्ती,Jamvanti
दिनेश कुमार शुक्ल,Dinesh Kumar Shukla
नरसिंह नरायन,Narsingh Narayan
कंजबिहारी,Kanjbihari
बड़कईया,Badkaiah
गिरेन्द्र कुमार,Girendra Kumar
सत्य प्रकाश,Satya Prakash
अब्दुल समद,Abdul Samad
मासूम अली,Masum Ali
कायम अली,Kayam Ali
गिरजा देवी,Girja Devi
रामसुधन,Ramsudhan
शिवशंकर,Shivshankar
विजयकान्त सिंह,Vijaykant Singh
मसीहूद्दीन,Masiuddin
बाबादीन,Babadeen
फकीर मोहम्मद,Fakir Mohammad
आसमा,Aasma
संदीप मिश्रा,Sandeep Mishra
हरिहर सिंह,Harihar Singh
नीलम,Neelam
सुदामा सिंह,Sudama Singh
गंगाराम,Gangaram
अखबरूनिशां,Akbarunisha
स्वामीनाथ सिंह,Swaminath Singh
शीला सिंह,Sheela Singh
बद्री विशाल,Badri Vishal
शेषदत्त तिवारी,Sheshdutt Tiwari
ब्रजेश दत्त मिश्र,Brajesh Dutt Mishra
प्रहलाद सिंह,Prahlad Singh
बसन्त कुमार,Basant Kumar
स्वामीनाथ,Swaminath
रामनाथ सिंह,Ramanath Singh
राकेश शुक्ल,Rakesh Shukla
अकबर अली,Akbar Ali
कुँवर साहब,Kunwar Sahab
हदीसुल्ला,Hadisulla
विन्देश्वरी,Vindeshwari
अजित कुमार,Ajit Kumar
रामयज्ञ,Ramayajna
राजितराम,Rajitram
पवन कुमार दूबे,Pawan Kumar Dubey
नागेश कुमार,Nagesh Kumar
सूर्यलाल,Suryalal
जगजीवन,Jagjeevan
कामिनी,Kamini
साधना सिंह,Sadhna Singh
लल्ली,Lalli
ज्ञान बहादुर,Gyan Bahadur
सरजू प्रसाद,Sarju Prasad
इम्तियाज,Imtiyaz
फूलचन्द,Phoolchand
प्रवेश कुमार,Pravesh Kumar
ध्रुवराज,Dhruvraj
अनरूद्ध,Aniruddha
मिट्ठू लाल,Mithu Lal
दीनानाथ,Dinanth
महादेव,Mahadev
अमित कुमार सिंह,Amit Kumar Singh
सूर्य प्रकाश सिंह,Surya Prakash Singh
केवलपती,Kewalpati
वीरेन्द्र प्रताप,Virendra Pratap
समर विजय सिंह,Samar Vijay Singh
सूर्यभान,Suryabhan
राम प्रसाद सिंह,Ram Prasad Singh
लालज्वेश्वरी प्रताप सिंह,Laljweshwari Pratap Singh
मो ० रफीक,Mo 0 Rafiq
अंगेश्वर प्रताप सिंह,Angeshwar Pratap Singh
आशमती,Aashmati
गुलाबादेवी,Gulabadevi
प्रेम प्रकाश,Prem Prakash
मधुप नरायन,Madhup Narain
शरीफ हसन,Sharif Hasan
नूरूद्दीन,Nooruddin
बनारसी लाल,Banarsi Lal
मदन मोहन पाण्डेय,Madan Mohan Pandey
राधा रानी,Radha Rani
गजेन्द्र बहादुर,Gajendra Bahadur
क्रान्ती कुमार,Kranti Kumar
मो 0 हफीज,Mo 0 Hafeez
मैनुद्दीन,Mainuddin
सुखराम,Sukram
जीवन लाल,Jeevan Lal
पट्टे देवी,Patte Devi
मो 0 नईम खां,Mo 0 Naim Khan
हजरूद्दीन खां,Hajruddin Khan
यूसुफ उर्फ पप्पू,Yusuf urf Pappu
कृष्ण कुमारी,Krishna Kumari
फूलमती,Phoolmati
अब्दुल लईक,Abdul Laiq
द्वारिका प्रसाद गोस्वामी,Dwarika Prasad Goswami
ऊषा देवी,Usha Devi
शिवमंगल सिंह,Shivmangal Singh
राम कुमार मिश्रा,Ram Kumar Mishra
शोभावती,Shobhawati
भोपाल,Bhopal
चन्द्रेश वर्मा,Chandresh Verma
जैसराम,Jeisram
राम शेखर,Ram Shekhar
रूपरानी,Roop Rani
रीना,Reena
शिवशान्त,Shiv Shant
श्रीदेवी,Shridevi
कृष्ण चन्द,Krishna Chand
सुरेन्द्र कुमार बाजपेई,Surendra Kumar Bajpai
