Name,Transliterated
भडेहरग्रान्ट,Bhadahagrant
डेडुआना,Dedwana
बरवा,Barwa
बाबू,Babu
धमैड़ा,Dhameda
नारा,Nara
अडवाहा,Adwaha
दायाराम,Dayaram
हर्दपुर,Hardpur
अरुण,Arun
बहादर,Bahadur
घूरपुर,Ghurpur
जनैुल्लाह,Janaullah
विनयकान्त,Vinayakant
बभनौटी,Bhabnauti
शंकरपुर,Shankarapur
चॉदमति,Chaudamati
बन्दरामऊ,Bandaramau
जोगीआैंधा,Jogiandha
घुंडीकुंडकला,Ghunidikundkala
सलखापुर,Salkhapur
मूसेपुर,Musepur
दिलासा,Dilasa
राम,Ram
मैलवाराकलां,Mailwarakalan
खन्डार,Khandar
लपसी,Lapsi
परसामऊ,Parasmau
कृष्णा,Krishna
देवी,Devi
फुरकान,Furkan
मुस्तफाबाद,Mustafaabad
खुर्द,Khurda
पकडियार,Pakdiyar
पश्चिमपटटी,Paschimpatti
अलोई,Aloi
पलिया,Palia
मु0,Mu
कुचेरा,Kuchera
टिकसुरी,Tiksuri
बलहीजोत,Balhijot
विन्दादेवी,Vindadevi
बिहूनी,Bihuni
इस्राइल,Israel
खा,Kha
भैंसुरिया,Bhaisuriya
बसनवार,Basnawar
बुढ़नपुरा,Budhanpura
जैतपुर,Jaitpur
शशी,Shashi
बाला,Bala
पूरेविजयसिह,Purevijayasimh
अंजू साहनी,Anju Sahani
महदेव,Mahadev
आशा,Asha
शान्ती वसीरपुर,Shanti Vasirpur
धरमंगदपुर,Dharamangadpur
शुक्लपुर,Shuklpur
जयचन्दपुर कटघरा,Jayachandpur Katghara
हसनवती,Hasanwati
जैतपुर पट्टी,Jaitpur Patti
लाड़पुर छिवना,Ladpur Chivna
मोहम्मदपुर बकुचिया,Mohammadpur Bakuchia
कैमार,Kaimar
खोडला,Khodla
ऋचा सिंह,Richa Singh
गगसौना,Gagsouna
सिलहटा मुन्डेरा,Silhata Mundera
मीरमपुर बेगा,Mirpur Bega
सोना देवी उर्फ सोनवती,Sona Devi urf Sonwati
किनहरपुर,Kinharpur
सहिन फातमा,Sahin Fatima
पचरन नाथ,Pachran Nath
सन्दना,Sandana
धिन्नीतुसौरा,Dhinttusaura
रामपुर माझगांव,Rampur Mazhgaon
बैजू लाल,Baiju Lal
तुलसीपुर कुढ़वा,Tulsipur Kudhwa
तपसीर अहमद,Tapsir Ahmad
आयुवी,Aayvi
ब्रह्मरौली,Brahmrauli
नियाज अहमद,Niyaz Ahmad
त्रिपाठी,Tripathi
दाऊपुर,Daooipur
इन्द्रवती पत्नी जगदीश,Indravatni Patni Jagadish
भुवापुर,Bhuwapur
सकरा दक्षिण,Sakra Dakshin
मदनजुड़ी,Madanjuri
गवाली,Gawali
राकेश सिंह,Rakesh Singh
सीमा,Seema
मेकेंद्र सिंह,Mekendra Singh
मूड़ा निजाम,Mooda Nizam
जफर मेहदी,Jafar Mehdi
जगतूपुरबिल्टई,Jagatupurbiltai
लक्ष्मीशरण,Laxmisharan
भठही बाबू,Bathhi Babu
मंजा,Manja
फाजलपुर,Fazalpur
प्रेमप्रकाश सिंह पटेल,Prem Prakash Singh Patel
भूपेंद्र नाथ,Bhupendra Nath
हथिवड़ताल,Hathivartal
नरौली खुर्द,Narauli Khurd
ख्योेंखरी,Khyoenkari
सितारा वेगम,Sitara Vegam
मुडिलामिशर,Mudilamisher
खमहरिया गंगाराम,Khamhariya Gangaram
वझेडा भगवानपुर,Vazheda Bhagawanpur
फुलपुर मौरी,Phulpur Mauri
दादो,Dado
केवड़िया,Kevdiya
बेलवाना,Belwana
भीखमपुर,Bhikhamipur
गजईपुर,Gazipur
हरपुर कला,Harpur Kala
जगदीशपुर कपिलेश्वर,Jagdishpur Kapileshwar
जौताना,Jautana
अढ़ावल,Adhawal
नगला सैदलाल,Nagla Saidlal
"छोट,टन","Chhot,tan"
मकरन्दपुर ता0 पिपरिया दुलई,Makarandpur Ta0 Pipariya Dulai
सरैयया बलदवसिह,Saraiyya Baldawasinh
शेखपुरा,Shekhpura
शिवरामपुर,Shivrampur
सरैया तिवारी,Saraiya Tiwari
सुगन्धि,Sugandhi
तरिकत,Tarikat
रुबीना परवीन,Rubina Parveen
भिठमनी,Bhithmani
हटवार दयाल सिह,Hatwar Dayal Singh
चकशाहगुलाम मु0 उर्फ सकरताली,Chakshahgulam Mu0 Urf Sakartali
नीमचाना,Neemchana
स्वाती कुमारी,Swati Kumari
बिलसडा,Bilsada
जाति - महिला सोमारी,Jaati - Mahila Somari
रफतपुर मौरूजनूवी,Raftpur Maurujanuvi
मुडगवां,Mudgawan
शेखपुर गुढ़ा,Shekhpur Gudha
हसनपुर टैनी,Hasanpur Taani
कुआडाली,Kuadali
बढ़ैपुरा मरौरी,Badhaipura Marauri
रिठाली,Rithali
भरथाइटहिया,Bharthaithaiya
कोइलसवा खुर्द,Koilsawa Khurd
हाटा बुजुर्ग,Hata Buzurg
हरीरामपुर कैथोला,Harirrampur Kaithaula
चौबला,Chaubala
मनिगाँव,Manigaon
वीरन्द्र यादव,Veerindra Yadav
बधाई खुर्द,Badhai Khurd
भभूतन शर्मा,Bhabhutan Sharma
एडहारा,Edahaara
कलाई,Kalai
श्यामनरायण यादव,Shyamnarayan Yadav
सुन्दर कली,Sundar Kali
आशा,Aasha
पत्नी,Patni
चन्द्रभुषण,ChandraBhushan
हसुआ,Hasua
नगला,Nagla
मकदा,Makda
इन्द्रप्रसाद,IndraPrasad
बसौधा,Basodha
भीतरी,Bheetri
औरंगाबाद,Aurangabad
उर्फ,Urf
गन्देवडा,Gandewada
वैल्ली,Valley
महीददीनपुर,MaheedeenPur
सरायशेषपीर,SaraysheshPeer
सल,Sal
लालती,Lalti
सिंह,Singh
दिनारपुर,DinarPur
वननीशाहपुर,VanniShahPur
इस्माइलपुर,IsmailPur
गंज,Ganj
रमेड़ी,Remedi
डांडा,Danda
पहाड़ीबुजुर्ग,PahadiBuzurg
बिझूरी,Bizhuri
तारापुर,TaraPur
पहाड़पुर,PahadPur
मझवा,Majhwa
खास,Khaas
सुल्तानपुर,SultaanPur
मेहरूनिशा,Mehrunisha
इलियार,Iliyar
नोता,Nota
जगदेवपुर,JagadevPur
बरेठी,Barethi
मैलोनी,Mailoni
शेखपुर,ShekhPur
भण्डरा,Bhandra
देवली,Devli
बिकरवा,Bikrawa
चक,chak
चिरकटहॉ,Chirkatho
अर्चना,Archana
राजपूत,Rajput
रुकनद्दीपुर,RuknaddiPur
राम,Ram
कुमारसिंह,KumarSingh
कुठौन्द,Kutheond
समसुल,Samasul
कमर,Kamr
करखेड़ा,Karkheda
नम्रता,Namrata
पुरी,Puri
सम्मनपुर,SammanPur
छितूनीया,Chitooniya
छिछौना,Chichhauna
कुसौरी,Kusouri
कमधेनवा,Kamdhenwa
तनुआ,Tanua
भीटानानकार,Bhitanaankar
साथा,Saatha
परसियां,Parsiyan
सकला,Sakla
देवी,Devi
आशाराम,Aasharam
पाण्डे,Pande
नवाज,Nawaz
सीऊ,Siu
र,R
बैरीदरियांव,Bairdariyanv
अल्हैपुर,Alhaipur
चुरसेन,Chursen
कुसुम्ही,Kusumhi
कलां,Kalan
हसेला,Hasela
जनरंजन कवि,Janaranjan Kavi
कनमिसवा,Kanamiswa
सैदपुरकुर्मियान,Saidpurkurmian
हरिहा,Hariha
पडिया,Padia
ग्वाहडीह,Gwhadih
चिरैय्याटांड,Chiraiyyatand
एकडेंगा भावपुर,Ekdengu Bhawanpur
देव रती,Dev Rati
हन्सा,Hansa
धोषणे मिश्र,Dhoshone Mishra
रास्तपुर,Rastpur
गेदराजा,Gedraja
सुनामई,Sunamai
निबिया शाह मो ० पुर,Nibia Shah Mo 0 Pur
टांडा निजामअली,Tanda Nizamali
सद्दोपुर बासदेव,Saddopur Basadev
परुवा,Parua
फुलवरिया उपरवार,Fulwariya Uparwar
जेरी,Jeri
ख्ािडया,Khadiya
कुईयाघीर,Kuiyaghir
चकमजीठ उर्फ चकिय,Chakmajith Urf Chakiy
आलम नगर,Alam Nagar
युवराजपुर,Yuvrajpur
धमना पायक,Dhamna Payak
मनीर पासा,Manir Pasa
खाझेपूर,Khazepur
गडहिया मोहन,Gadhiya Mohan
वासुदेव कुंडू,Vasudeo Kundu
अख्तयारपुर नवदिया,Akhtarpur Nawdia
रंजीत कुमार मौर्या,Ranjit Kumar Maurya
सराय जमुवारी,Saray Jamuwari
मालिक हिसाबुल्लाह,Malik Hisabullah
बढ़याटीकुर पिछड़ी जाति,Badhayatikur Pichhda Jati
अनारक्षित,Anarakshit
कुचियामुठिया,Kuchamuthiya
पुनया,Punaya
तरसांव,Tarasaw
विजय कुमार पाल,Vijay Kumar Pal
अरबिन्द यादव,Arabind Yadav
झूलूमऊ,Jhoolumau
लकषमीपुर उरफ कुरमी पटटी,Lakshmipur Urf Kurmi Patti
मीठापुर बढैया,Mithapur Badhaiya
भोला मौर्य,Bhola Maurya
विजयवीरसिंह,Vijayvirsinh
मैरी बजर मैरी,Mairi Bazar Mairi
रामदाप,Ramadap
हलियापुर,Haliapur
कमला,Kamla
रामनाथ,Ramanath
पचदेवरा चौबे,Pachdevra Chaube
उमायलखुर्द,Umayalkhurd
इटवा कला,Itwa Kala
समुन्दपुर,Samundpur
प्रेमा कुमारी,Prema Kumari
की मोहम्मद,Ki Mohammad
भीखमपुर,Bhikhamur
पूरे हिन्दू सिंह,Poore Hindu Singh
खजूरिया,Khajuria
सिरपालपुर,Sirpalpur
रंजीतपुरचिलबि,Ranjitpur Chilbi
दून्दावाला,Dundawala
अनुसूचित जाति महिला,Anusuchit Jati Mahila
पिछड़ी जाति,Pichhdi Jati
महिला,Mahila
विशाल राठौर,Vishal Rathore
बमराना,Bamrana
कटवांस,Katwans
गौराकमालपुर,Gaurakamalpur
महमदपुर सैंजनिया,Mahammadpur Sainjanida
बिकना,Bikna
रामविजय यादव,RamVijay Yadav
विल्सड़ पुवाया,Vilsad Puwaya
अमरपुर ऑव,Amarpur Aaw
हरखीदौलतपुर,Harkhidaulatpur
संवारा,Sanwara
लीलौर बुजुरग,Lilor Buzurg
खेडा किशनी पुख्ता,Kheda Kishna Puktha
निविहा परसपुर,Niviha Paraspur
कचीर,Kachir
घटरम्हा,Ghatramha
पहासू देहात,Pahasoo Dehat
सिसियर,Sisier
परसा कुतुब,Parsa Qutub
मदारपुर वैवहा,Madarpur Vaivaha
सूरतधानी,Suratdhani
